,Year,Postal,state,county,registry,race,hispanic,sex,age,population
35127,1991,MA,25,15,63,2,9,1,6,118
35128,1991,MA,25,15,63,2,9,1,7,122
35129,1991,MA,25,15,63,2,9,1,8,111
35130,1991,MA,25,15,63,2,9,1,9,83
35131,1991,MA,25,15,63,2,9,1,10,51
35132,1991,MA,25,15,63,2,9,1,11,33
35133,1991,MA,25,15,63,2,9,1,12,24
35134,1991,MA,25,15,63,2,9,1,13,16
35135,1991,MA,25,15,63,2,9,1,14,14
35136,1991,MA,25,15,63,2,9,1,15,7
35137,1991,MA,25,15,63,2,9,1,16,4
35138,1991,MA,25,15,63,2,9,1,18,4
35139,1991,MA,25,15,63,2,9,2,0,32
35140,1991,MA,25,15,63,2,9,2,1,82
35141,1991,MA,25,15,63,2,9,2,2,86
35142,1991,MA,25,15,63,2,9,2,3,86
35143,1991,MA,25,15,63,2,9,2,4,271
35144,1991,MA,25,15,63,2,9,2,5,365
35145,1991,MA,25,15,63,2,9,2,6,105
35146,1991,MA,25,15,63,2,9,2,7,97
35147,1991,MA,25,15,63,2,9,2,8,110
35148,1991,MA,25,15,63,2,9,2,9,73
35149,1991,MA,25,15,63,2,9,2,10,33
35150,1991,MA,25,15,63,2,9,2,11,30
35151,1991,MA,25,15,63,2,9,2,12,17
35152,1991,MA,25,15,63,2,9,2,13,16
35153,1991,MA,25,15,63,2,9,2,14,9
35154,1991,MA,25,15,63,2,9,2,15,7
35155,1991,MA,25,15,63,2,9,2,16,3
35156,1991,MA,25,15,63,2,9,2,17,7
35157,1991,MA,25,15,63,2,9,2,18,4
35158,1991,MA,25,15,63,3,9,1,0,59
35159,1991,MA,25,15,63,3,9,1,1,117
35160,1991,MA,25,15,63,3,9,1,2,132
35161,1991,MA,25,15,63,3,9,1,3,123
35162,1991,MA,25,15,63,3,9,1,4,265
35163,1991,MA,25,15,63,3,9,1,5,483
35164,1991,MA,25,15,63,3,9,1,6,315
35165,1991,MA,25,15,63,3,9,1,7,246
35166,1991,MA,25,15,63,3,9,1,8,164
35167,1991,MA,25,15,63,3,9,1,9,115
35168,1991,MA,25,15,63,3,9,1,10,69
35169,1991,MA,25,15,63,3,9,1,11,45
35170,1991,MA,25,15,63,3,9,1,12,46
35171,1991,MA,25,15,63,3,9,1,13,22
35172,1991,MA,25,15,63,3,9,1,14,24
35173,1991,MA,25,15,63,3,9,1,15,4
35174,1991,MA,25,15,63,3,9,1,16,6
35175,1991,MA,25,15,63,3,9,1,18,1
35176,1991,MA,25,15,63,3,9,2,0,59
35177,1991,MA,25,15,63,3,9,2,1,123
35178,1991,MA,25,15,63,3,9,2,2,127
35179,1991,MA,25,15,63,3,9,2,3,103
35180,1991,MA,25,15,63,3,9,2,4,479
35181,1991,MA,25,15,63,3,9,2,5,737
35182,1991,MA,25,15,63,3,9,2,6,307
35183,1991,MA,25,15,63,3,9,2,7,250
35184,1991,MA,25,15,63,3,9,2,8,162
35185,1991,MA,25,15,63,3,9,2,9,109
35186,1991,MA,25,15,63,3,9,2,10,75
35187,1991,MA,25,15,63,3,9,2,11,55
35188,1991,MA,25,15,63,3,9,2,12,35
35189,1991,MA,25,15,63,3,9,2,13,33
35190,1991,MA,25,15,63,3,9,2,14,22
35191,1991,MA,25,15,63,3,9,2,15,8
35192,1991,MA,25,15,63,3,9,2,16,15
35193,1991,MA,25,15,63,3,9,2,17,4
35194,1991,MA,25,17,63,1,9,1,0,8163
35195,1991,MA,25,17,63,1,9,1,1,34814
35196,1991,MA,25,17,63,1,9,1,2,37986
35197,1991,MA,25,17,63,1,9,1,3,34672
35198,1991,MA,25,17,63,1,9,1,4,37519
35199,1991,MA,25,17,63,1,9,1,5,56149
35200,1991,MA,25,17,63,1,9,1,6,64364
35201,1991,MA,25,17,63,1,9,1,7,60538
35202,1991,MA,25,17,63,1,9,1,8,52915
35203,1991,MA,25,17,63,1,9,1,9,48554
35204,1991,MA,25,17,63,1,9,1,10,36845
35205,1991,MA,25,17,63,1,9,1,11,29750
35206,1991,MA,25,17,63,1,9,1,12,27104
35207,1991,MA,25,17,63,1,9,1,13,26918
35208,1991,MA,25,17,63,1,9,1,14,23274
35209,1991,MA,25,17,63,1,9,1,15,17764
35210,1991,MA,25,17,63,1,9,1,16,12449
35211,1991,MA,25,17,63,1,9,1,17,7117
35212,1991,MA,25,17,63,1,9,1,18,4744
35213,1991,MA,25,17,63,1,9,2,0,7779
35214,1991,MA,25,17,63,1,9,2,1,33000
35215,1991,MA,25,17,63,1,9,2,2,35948
35216,1991,MA,25,17,63,1,9,2,3,33606
35217,1991,MA,25,17,63,1,9,2,4,36617
35218,1991,MA,25,17,63,1,9,2,5,55615
35219,1991,MA,25,17,63,1,9,2,6,63439
35220,1991,MA,25,17,63,1,9,2,7,61145
35221,1991,MA,25,17,63,1,9,2,8,54727
35222,1991,MA,25,17,63,1,9,2,9,52172
35223,1991,MA,25,17,63,1,9,2,10,39777
35224,1991,MA,25,17,63,1,9,2,11,32045
35225,1991,MA,25,17,63,1,9,2,12,29431
35226,1991,MA,25,17,63,1,9,2,13,30116
35227,1991,MA,25,17,63,1,9,2,14,29485
35228,1991,MA,25,17,63,1,9,2,15,25552
35229,1991,MA,25,17,63,1,9,2,16,21647
35230,1991,MA,25,17,63,1,9,2,17,16186
35231,1991,MA,25,17,63,1,9,2,18,15669
35232,1991,MA,25,17,63,2,9,1,0,640
35233,1991,MA,25,17,63,2,9,1,1,1556
35234,1991,MA,25,17,63,2,9,1,2,1606
35235,1991,MA,25,17,63,2,9,1,3,1540
35236,1991,MA,25,17,63,2,9,1,4,1748
35237,1991,MA,25,17,63,2,9,1,5,2369
35238,1991,MA,25,17,63,2,9,1,6,2692
35239,1991,MA,25,17,63,2,9,1,7,2446
35240,1991,MA,25,17,63,2,9,1,8,1921
35241,1991,MA,25,17,63,2,9,1,9,1495
35242,1991,MA,25,17,63,2,9,1,10,942
35243,1991,MA,25,17,63,2,9,1,11,693
35244,1991,MA,25,17,63,2,9,1,12,547
35245,1991,MA,25,17,63,2,9,1,13,467
35246,1991,MA,25,17,63,2,9,1,14,388
35247,1991,MA,25,17,63,2,9,1,15,287
35248,1991,MA,25,17,63,2,9,1,16,141
35249,1991,MA,25,17,63,2,9,1,17,101
35250,1991,MA,25,17,63,2,9,1,18,68
35251,1991,MA,25,17,63,2,9,2,0,611
35252,1991,MA,25,17,63,2,9,2,1,1559
35253,1991,MA,25,17,63,2,9,2,2,1558
35254,1991,MA,25,17,63,2,9,2,3,1462
35255,1991,MA,25,17,63,2,9,2,4,1817
35256,1991,MA,25,17,63,2,9,2,5,2418
35257,1991,MA,25,17,63,2,9,2,6,2472
35258,1991,MA,25,17,63,2,9,2,7,2329
35259,1991,MA,25,17,63,2,9,2,8,1819
35260,1991,MA,25,17,63,2,9,2,9,1445
35261,1991,MA,25,17,63,2,9,2,10,978
35262,1991,MA,25,17,63,2,9,2,11,765
35263,1991,MA,25,17,63,2,9,2,12,617
35264,1991,MA,25,17,63,2,9,2,13,598
35265,1991,MA,25,17,63,2,9,2,14,515
35266,1991,MA,25,17,63,2,9,2,15,437
35267,1991,MA,25,17,63,2,9,2,16,312
35268,1991,MA,25,17,63,2,9,2,17,206
35269,1991,MA,25,17,63,2,9,2,18,166
35270,1991,MA,25,17,63,3,9,1,0,952
35271,1991,MA,25,17,63,3,9,1,1,2152
35272,1991,MA,25,17,63,3,9,1,2,2466
35273,1991,MA,25,17,63,3,9,1,3,2028
35274,1991,MA,25,17,63,3,9,1,4,2357
35275,1991,MA,25,17,63,3,9,1,5,3423
35276,1991,MA,25,17,63,3,9,1,6,3850
35277,1991,MA,25,17,63,3,9,1,7,3434
35278,1991,MA,25,17,63,3,9,1,8,2719
35279,1991,MA,25,17,63,3,9,1,9,2104
35280,1991,MA,25,17,63,3,9,1,10,1272
35281,1991,MA,25,17,63,3,9,1,11,1028
35282,1991,MA,25,17,63,3,9,1,12,731
35283,1991,MA,25,17,63,3,9,1,13,452
35284,1991,MA,25,17,63,3,9,1,14,379
35285,1991,MA,25,17,63,3,9,1,15,210
35286,1991,MA,25,17,63,3,9,1,16,137
35287,1991,MA,25,17,63,3,9,1,17,64
35288,1991,MA,25,17,63,3,9,1,18,36
35289,1991,MA,25,17,63,3,9,2,0,890
35290,1991,MA,25,17,63,3,9,2,1,2162
35291,1991,MA,25,17,63,3,9,2,2,2297
35292,1991,MA,25,17,63,3,9,2,3,1928
35293,1991,MA,25,17,63,3,9,2,4,2310
35294,1991,MA,25,17,63,3,9,2,5,3534
35295,1991,MA,25,17,63,3,9,2,6,3640
35296,1991,MA,25,17,63,3,9,2,7,3306
35297,1991,MA,25,17,63,3,9,2,8,2645
35298,1991,MA,25,17,63,3,9,2,9,2046
35299,1991,MA,25,17,63,3,9,2,10,1284
35300,1991,MA,25,17,63,3,9,2,11,923
35301,1991,MA,25,17,63,3,9,2,12,713
35302,1991,MA,25,17,63,3,9,2,13,577
35303,1991,MA,25,17,63,3,9,2,14,471
35304,1991,MA,25,17,63,3,9,2,15,305
35305,1991,MA,25,17,63,3,9,2,16,155
35306,1991,MA,25,17,63,3,9,2,17,100
35307,1991,MA,25,17,63,3,9,2,18,69
35308,1991,MA,25,19,63,1,9,1,0,41
35309,1991,MA,25,19,63,1,9,1,1,189
35310,1991,MA,25,19,63,1,9,1,2,209
35311,1991,MA,25,19,63,1,9,1,3,155
35312,1991,MA,25,19,63,1,9,1,4,119
35313,1991,MA,25,19,63,1,9,1,5,176
35314,1991,MA,25,19,63,1,9,1,6,298
35315,1991,MA,25,19,63,1,9,1,7,320
35316,1991,MA,25,19,63,1,9,1,8,330
35317,1991,MA,25,19,63,1,9,1,9,297
35318,1991,MA,25,19,63,1,9,1,10,171
35319,1991,MA,25,19,63,1,9,1,11,139
35320,1991,MA,25,19,63,1,9,1,12,131
35321,1991,MA,25,19,63,1,9,1,13,130
35322,1991,MA,25,19,63,1,9,1,14,101
35323,1991,MA,25,19,63,1,9,1,15,84
35324,1991,MA,25,19,63,1,9,1,16,67
35325,1991,MA,25,19,63,1,9,1,17,42
35326,1991,MA,25,19,63,1,9,1,18,27
35327,1991,MA,25,19,63,1,9,2,0,39
35328,1991,MA,25,19,63,1,9,2,1,157
35329,1991,MA,25,19,63,1,9,2,2,156
35330,1991,MA,25,19,63,1,9,2,3,134
35331,1991,MA,25,19,63,1,9,2,4,117
35332,1991,MA,25,19,63,1,9,2,5,195
35333,1991,MA,25,19,63,1,9,2,6,289
35334,1991,MA,25,19,63,1,9,2,7,337
35335,1991,MA,25,19,63,1,9,2,8,292
35336,1991,MA,25,19,63,1,9,2,9,241
35337,1991,MA,25,19,63,1,9,2,10,153
35338,1991,MA,25,19,63,1,9,2,11,135
35339,1991,MA,25,19,63,1,9,2,12,119
35340,1991,MA,25,19,63,1,9,2,13,151
35341,1991,MA,25,19,63,1,9,2,14,140
35342,1991,MA,25,19,63,1,9,2,15,109
35343,1991,MA,25,19,63,1,9,2,16,110
35344,1991,MA,25,19,63,1,9,2,17,76
35345,1991,MA,25,19,63,1,9,2,18,69
35346,1991,MA,25,19,63,2,9,1,0,4
35347,1991,MA,25,19,63,2,9,1,1,6
35348,1991,MA,25,19,63,2,9,1,2,3
35349,1991,MA,25,19,63,2,9,1,3,6
35350,1991,MA,25,19,63,2,9,1,4,5
35351,1991,MA,25,19,63,2,9,1,5,9
35352,1991,MA,25,19,63,2,9,1,6,16
35353,1991,MA,25,19,63,2,9,1,7,15
35354,1991,MA,25,19,63,2,9,1,8,4
35355,1991,MA,25,19,63,2,9,1,10,4
35356,1991,MA,25,19,63,2,9,1,11,3
35357,1991,MA,25,19,63,2,9,1,12,2
35358,1991,MA,25,19,63,2,9,1,13,1
35359,1991,MA,25,19,63,2,9,1,14,2
35360,1991,MA,25,19,63,2,9,1,15,3
35361,1991,MA,25,19,63,2,9,2,0,5
35362,1991,MA,25,19,63,2,9,2,1,4
35363,1991,MA,25,19,63,2,9,2,2,7
35364,1991,MA,25,19,63,2,9,2,3,2
35365,1991,MA,25,19,63,2,9,2,4,3
35366,1991,MA,25,19,63,2,9,2,5,6
35367,1991,MA,25,19,63,2,9,2,6,9
35368,1991,MA,25,19,63,2,9,2,7,5
35369,1991,MA,25,19,63,2,9,2,8,8
35370,1991,MA,25,19,63,2,9,2,9,3
35371,1991,MA,25,19,63,2,9,2,10,1
35372,1991,MA,25,19,63,2,9,2,11,3
35373,1991,MA,25,19,63,2,9,2,12,5
35374,1991,MA,25,19,63,2,9,2,13,4
35375,1991,MA,25,19,63,2,9,2,14,5
35376,1991,MA,25,19,63,2,9,2,15,2
35377,1991,MA,25,19,63,2,9,2,17,2
35378,1991,MA,25,19,63,2,9,2,18,1
35379,1991,MA,25,19,63,3,9,1,2,1
35380,1991,MA,25,19,63,3,9,1,4,1
35381,1991,MA,25,19,63,3,9,1,5,1
35382,1991,MA,25,19,63,3,9,1,6,3
35383,1991,MA,25,19,63,3,9,1,7,1
35384,1991,MA,25,19,63,3,9,1,8,3
35385,1991,MA,25,19,63,3,9,1,9,2
35386,1991,MA,25,19,63,3,9,2,1,1
35387,1991,MA,25,19,63,3,9,2,3,1
35388,1991,MA,25,19,63,3,9,2,5,1
35389,1991,MA,25,19,63,3,9,2,6,1
35390,1991,MA,25,19,63,3,9,2,7,2
35391,1991,MA,25,19,63,3,9,2,9,1
35392,1991,MA,25,21,63,1,9,1,0,3670
35393,1991,MA,25,21,63,1,9,1,1,15975
35394,1991,MA,25,21,63,1,9,1,2,17762
35395,1991,MA,25,21,63,1,9,1,3,16311
35396,1991,MA,25,21,63,1,9,1,4,16176
35397,1991,MA,25,21,63,1,9,1,5,21522
35398,1991,MA,25,21,63,1,9,1,6,25232
35399,1991,MA,25,21,63,1,9,1,7,25652
35400,1991,MA,25,21,63,1,9,1,8,23539
35401,1991,MA,25,21,63,1,9,1,9,22017
35402,1991,MA,25,21,63,1,9,1,10,17290
35403,1991,MA,25,21,63,1,9,1,11,13836
35404,1991,MA,25,21,63,1,9,1,12,12892
35405,1991,MA,25,21,63,1,9,1,13,12941
35406,1991,MA,25,21,63,1,9,1,14,11336
35407,1991,MA,25,21,63,1,9,1,15,8926
35408,1991,MA,25,21,63,1,9,1,16,6173
35409,1991,MA,25,21,63,1,9,1,17,3646
35410,1991,MA,25,21,63,1,9,1,18,2320
35411,1991,MA,25,21,63,1,9,2,0,3529
35412,1991,MA,25,21,63,1,9,2,1,15293
35413,1991,MA,25,21,63,1,9,2,2,16755
35414,1991,MA,25,21,63,1,9,2,3,15426
35415,1991,MA,25,21,63,1,9,2,4,15731
35416,1991,MA,25,21,63,1,9,2,5,22663
35417,1991,MA,25,21,63,1,9,2,6,25996
35418,1991,MA,25,21,63,1,9,2,7,26418
35419,1991,MA,25,21,63,1,9,2,8,24818
35420,1991,MA,25,21,63,1,9,2,9,23889
35421,1991,MA,25,21,63,1,9,2,10,18837
35422,1991,MA,25,21,63,1,9,2,11,15110
35423,1991,MA,25,21,63,1,9,2,12,14157
35424,1991,MA,25,21,63,1,9,2,13,14723
35425,1991,MA,25,21,63,1,9,2,14,14251
35426,1991,MA,25,21,63,1,9,2,15,12567
35427,1991,MA,25,21,63,1,9,2,16,10725
35428,1991,MA,25,21,63,1,9,2,17,8230
35429,1991,MA,25,21,63,1,9,2,18,7843
35430,1991,MA,25,21,63,2,9,1,0,164
35431,1991,MA,25,21,63,2,9,1,1,438
35432,1991,MA,25,21,63,2,9,1,2,500
35433,1991,MA,25,21,63,2,9,1,3,561
35434,1991,MA,25,21,63,2,9,1,4,552
35435,1991,MA,25,21,63,2,9,1,5,707
35436,1991,MA,25,21,63,2,9,1,6,795
35437,1991,MA,25,21,63,2,9,1,7,739
35438,1991,MA,25,21,63,2,9,1,8,645
35439,1991,MA,25,21,63,2,9,1,9,589
35440,1991,MA,25,21,63,2,9,1,10,377
35441,1991,MA,25,21,63,2,9,1,11,264
35442,1991,MA,25,21,63,2,9,1,12,199
35443,1991,MA,25,21,63,2,9,1,13,172
35444,1991,MA,25,21,63,2,9,1,14,118
35445,1991,MA,25,21,63,2,9,1,15,80
35446,1991,MA,25,21,63,2,9,1,16,40
35447,1991,MA,25,21,63,2,9,1,17,27
35448,1991,MA,25,21,63,2,9,1,18,13
35449,1991,MA,25,21,63,2,9,2,0,173
35450,1991,MA,25,21,63,2,9,2,1,428
35451,1991,MA,25,21,63,2,9,2,2,481
35452,1991,MA,25,21,63,2,9,2,3,484
35453,1991,MA,25,21,63,2,9,2,4,513
35454,1991,MA,25,21,63,2,9,2,5,675
35455,1991,MA,25,21,63,2,9,2,6,658
35456,1991,MA,25,21,63,2,9,2,7,608
35457,1991,MA,25,21,63,2,9,2,8,590
35458,1991,MA,25,21,63,2,9,2,9,526
35459,1991,MA,25,21,63,2,9,2,10,378
35460,1991,MA,25,21,63,2,9,2,11,236
35461,1991,MA,25,21,63,2,9,2,12,222
35462,1991,MA,25,21,63,2,9,2,13,172
35463,1991,MA,25,21,63,2,9,2,14,156
35464,1991,MA,25,21,63,2,9,2,15,116
35465,1991,MA,25,21,63,2,9,2,16,92
35466,1991,MA,25,21,63,2,9,2,17,43
35467,1991,MA,25,21,63,2,9,2,18,44
35468,1991,MA,25,21,63,3,9,1,0,304
35469,1991,MA,25,21,63,3,9,1,1,650
35470,1991,MA,25,21,63,3,9,1,2,720
35471,1991,MA,25,21,63,3,9,1,3,713
35472,1991,MA,25,21,63,3,9,1,4,727
35473,1991,MA,25,21,63,3,9,1,5,910
35474,1991,MA,25,21,63,3,9,1,6,1044
35475,1991,MA,25,21,63,3,9,1,7,1101
35476,1991,MA,25,21,63,3,9,1,8,992
35477,1991,MA,25,21,63,3,9,1,9,870
35478,1991,MA,25,21,63,3,9,1,10,506
35479,1991,MA,25,21,63,3,9,1,11,436
35480,1991,MA,25,21,63,3,9,1,12,341
35481,1991,MA,25,21,63,3,9,1,13,249
35482,1991,MA,25,21,63,3,9,1,14,185
35483,1991,MA,25,21,63,3,9,1,15,113
35484,1991,MA,25,21,63,3,9,1,16,68
35485,1991,MA,25,21,63,3,9,1,17,27
35486,1991,MA,25,21,63,3,9,1,18,14
35487,1991,MA,25,21,63,3,9,2,0,265
35488,1991,MA,25,21,63,3,9,2,1,630
35489,1991,MA,25,21,63,3,9,2,2,749
35490,1991,MA,25,21,63,3,9,2,3,721
35491,1991,MA,25,21,63,3,9,2,4,907
35492,1991,MA,25,21,63,3,9,2,5,1227
35493,1991,MA,25,21,63,3,9,2,6,1167
35494,1991,MA,25,21,63,3,9,2,7,1169
35495,1991,MA,25,21,63,3,9,2,8,1032
35496,1991,MA,25,21,63,3,9,2,9,852
35497,1991,MA,25,21,63,3,9,2,10,544
35498,1991,MA,25,21,63,3,9,2,11,406
35499,1991,MA,25,21,63,3,9,2,12,325
35500,1991,MA,25,21,63,3,9,2,13,302
35501,1991,MA,25,21,63,3,9,2,14,225
35502,1991,MA,25,21,63,3,9,2,15,144
35503,1991,MA,25,21,63,3,9,2,16,86
35504,1991,MA,25,21,63,3,9,2,17,60
35505,1991,MA,25,21,63,3,9,2,18,35
35506,1991,MA,25,23,63,1,9,1,0,2877
35507,1991,MA,25,23,63,1,9,1,1,13201
35508,1991,MA,25,23,63,1,9,1,2,15762
35509,1991,MA,25,23,63,1,9,1,3,14886
35510,1991,MA,25,23,63,1,9,1,4,13705
35511,1991,MA,25,23,63,1,9,1,5,14739
35512,1991,MA,25,23,63,1,9,1,6,15729
35513,1991,MA,25,23,63,1,9,1,7,17639
35514,1991,MA,25,23,63,1,9,1,8,17255
35515,1991,MA,25,23,63,1,9,1,9,17110
35516,1991,MA,25,23,63,1,9,1,10,13241
35517,1991,MA,25,23,63,1,9,1,11,9512
35518,1991,MA,25,23,63,1,9,1,12,8361
35519,1991,MA,25,23,63,1,9,1,13,7632
35520,1991,MA,25,23,63,1,9,1,14,6861
35521,1991,MA,25,23,63,1,9,1,15,5450
35522,1991,MA,25,23,63,1,9,1,16,3840
35523,1991,MA,25,23,63,1,9,1,17,2113
35524,1991,MA,25,23,63,1,9,1,18,1271
35525,1991,MA,25,23,63,1,9,2,0,2858
35526,1991,MA,25,23,63,1,9,2,1,12521
35527,1991,MA,25,23,63,1,9,2,2,14842
35528,1991,MA,25,23,63,1,9,2,3,13957
35529,1991,MA,25,23,63,1,9,2,4,12778
35530,1991,MA,25,23,63,1,9,2,5,14390
35531,1991,MA,25,23,63,1,9,2,6,16041
35532,1991,MA,25,23,63,1,9,2,7,18507
35533,1991,MA,25,23,63,1,9,2,8,18056
35534,1991,MA,25,23,63,1,9,2,9,17704
35535,1991,MA,25,23,63,1,9,2,10,13523
35536,1991,MA,25,23,63,1,9,2,11,9806
35537,1991,MA,25,23,63,1,9,2,12,8338
35538,1991,MA,25,23,63,1,9,2,13,8263
35539,1991,MA,25,23,63,1,9,2,14,8416
35540,1991,MA,25,23,63,1,9,2,15,7398
35541,1991,MA,25,23,63,1,9,2,16,6038
35542,1991,MA,25,23,63,1,9,2,17,4346
35543,1991,MA,25,23,63,1,9,2,18,4159
35544,1991,MA,25,23,63,2,9,1,0,389
35545,1991,MA,25,23,63,2,9,1,1,926
35546,1991,MA,25,23,63,2,9,1,2,924
35547,1991,MA,25,23,63,2,9,1,3,802
35548,1991,MA,25,23,63,2,9,1,4,773
35549,1991,MA,25,23,63,2,9,1,5,926
35550,1991,MA,25,23,63,2,9,1,6,976
35551,1991,MA,25,23,63,2,9,1,7,1037
35552,1991,MA,25,23,63,2,9,1,8,847
35553,1991,MA,25,23,63,2,9,1,9,647
35554,1991,MA,25,23,63,2,9,1,10,454
35555,1991,MA,25,23,63,2,9,1,11,335
35556,1991,MA,25,23,63,2,9,1,12,234
35557,1991,MA,25,23,63,2,9,1,13,183
35558,1991,MA,25,23,63,2,9,1,14,154
35559,1991,MA,25,23,63,2,9,1,15,117
35560,1991,MA,25,23,63,2,9,1,16,57
35561,1991,MA,25,23,63,2,9,1,17,39
35562,1991,MA,25,23,63,2,9,1,18,33
35563,1991,MA,25,23,63,2,9,2,0,360
35564,1991,MA,25,23,63,2,9,2,1,872
35565,1991,MA,25,23,63,2,9,2,2,869
35566,1991,MA,25,23,63,2,9,2,3,841
35567,1991,MA,25,23,63,2,9,2,4,721
35568,1991,MA,25,23,63,2,9,2,5,842
35569,1991,MA,25,23,63,2,9,2,6,943
35570,1991,MA,25,23,63,2,9,2,7,866
35571,1991,MA,25,23,63,2,9,2,8,714
35572,1991,MA,25,23,63,2,9,2,9,625
35573,1991,MA,25,23,63,2,9,2,10,448
35574,1991,MA,25,23,63,2,9,2,11,314
35575,1991,MA,25,23,63,2,9,2,12,228
35576,1991,MA,25,23,63,2,9,2,13,202
35577,1991,MA,25,23,63,2,9,2,14,182
35578,1991,MA,25,23,63,2,9,2,15,171
35579,1991,MA,25,23,63,2,9,2,16,89
35580,1991,MA,25,23,63,2,9,2,17,61
35581,1991,MA,25,23,63,2,9,2,18,52
35582,1991,MA,25,23,63,3,9,1,0,63
35583,1991,MA,25,23,63,3,9,1,1,171
35584,1991,MA,25,23,63,3,9,1,2,212
35585,1991,MA,25,23,63,3,9,1,3,210
35586,1991,MA,25,23,63,3,9,1,4,192
35587,1991,MA,25,23,63,3,9,1,5,209
35588,1991,MA,25,23,63,3,9,1,6,199
35589,1991,MA,25,23,63,3,9,1,7,203
35590,1991,MA,25,23,63,3,9,1,8,211
35591,1991,MA,25,23,63,3,9,1,9,181
35592,1991,MA,25,23,63,3,9,1,10,118
35593,1991,MA,25,23,63,3,9,1,11,77
35594,1991,MA,25,23,63,3,9,1,12,65
35595,1991,MA,25,23,63,3,9,1,13,58
35596,1991,MA,25,23,63,3,9,1,14,38
35597,1991,MA,25,23,63,3,9,1,15,14
35598,1991,MA,25,23,63,3,9,1,16,10
35599,1991,MA,25,23,63,3,9,1,17,8
35600,1991,MA,25,23,63,3,9,1,18,1
35601,1991,MA,25,23,63,3,9,2,0,80
35602,1991,MA,25,23,63,3,9,2,1,196
35603,1991,MA,25,23,63,3,9,2,2,217
35604,1991,MA,25,23,63,3,9,2,3,234
35605,1991,MA,25,23,63,3,9,2,4,220
35606,1991,MA,25,23,63,3,9,2,5,179
35607,1991,MA,25,23,63,3,9,2,6,199
35608,1991,MA,25,23,63,3,9,2,7,232
35609,1991,MA,25,23,63,3,9,2,8,247
35610,1991,MA,25,23,63,3,9,2,9,199
35611,1991,MA,25,23,63,3,9,2,10,130
35612,1991,MA,25,23,63,3,9,2,11,104
35613,1991,MA,25,23,63,3,9,2,12,76
35614,1991,MA,25,23,63,3,9,2,13,61
35615,1991,MA,25,23,63,3,9,2,14,58
35616,1991,MA,25,23,63,3,9,2,15,40
35617,1991,MA,25,23,63,3,9,2,16,14
35618,1991,MA,25,23,63,3,9,2,17,11
35619,1991,MA,25,23,63,3,9,2,18,5
35620,1991,MA,25,25,63,1,9,1,0,2702
35621,1991,MA,25,25,63,1,9,1,1,9629
35622,1991,MA,25,25,63,1,9,1,2,9644
35623,1991,MA,25,25,63,1,9,1,3,8257
35624,1991,MA,25,25,63,1,9,1,4,13175
35625,1991,MA,25,25,63,1,9,1,5,30444
35626,1991,MA,25,25,63,1,9,1,6,30742
35627,1991,MA,25,25,63,1,9,1,7,24660
35628,1991,MA,25,25,63,1,9,1,8,17861
35629,1991,MA,25,25,63,1,9,1,9,13823
35630,1991,MA,25,25,63,1,9,1,10,10210
35631,1991,MA,25,25,63,1,9,1,11,8169
35632,1991,MA,25,25,63,1,9,1,12,7853
35633,1991,MA,25,25,63,1,9,1,13,8457
35634,1991,MA,25,25,63,1,9,1,14,8098
35635,1991,MA,25,25,63,1,9,1,15,6543
35636,1991,MA,25,25,63,1,9,1,16,4960
35637,1991,MA,25,25,63,1,9,1,17,2910
35638,1991,MA,25,25,63,1,9,1,18,2074
35639,1991,MA,25,25,63,1,9,2,0,2547
35640,1991,MA,25,25,63,1,9,2,1,9325
35641,1991,MA,25,25,63,1,9,2,2,8934
35642,1991,MA,25,25,63,1,9,2,3,7814
35643,1991,MA,25,25,63,1,9,2,4,13197
35644,1991,MA,25,25,63,1,9,2,5,31414
35645,1991,MA,25,25,63,1,9,2,6,29651
35646,1991,MA,25,25,63,1,9,2,7,22534
35647,1991,MA,25,25,63,1,9,2,8,16194
35648,1991,MA,25,25,63,1,9,2,9,13705
35649,1991,MA,25,25,63,1,9,2,10,10287
35650,1991,MA,25,25,63,1,9,2,11,8981
35651,1991,MA,25,25,63,1,9,2,12,8653
35652,1991,MA,25,25,63,1,9,2,13,10132
35653,1991,MA,25,25,63,1,9,2,14,10503
35654,1991,MA,25,25,63,1,9,2,15,9920
35655,1991,MA,25,25,63,1,9,2,16,8593
35656,1991,MA,25,25,63,1,9,2,17,6642
35657,1991,MA,25,25,63,1,9,2,18,6540
35658,1991,MA,25,25,63,2,9,1,0,2504
35659,1991,MA,25,25,63,2,9,1,1,6229
35660,1991,MA,25,25,63,2,9,1,2,6746
35661,1991,MA,25,25,63,2,9,1,3,6478
35662,1991,MA,25,25,63,2,9,1,4,6216
35663,1991,MA,25,25,63,2,9,1,5,7449
35664,1991,MA,25,25,63,2,9,1,6,7805
35665,1991,MA,25,25,63,2,9,1,7,6985
35666,1991,MA,25,25,63,2,9,1,8,5903
35667,1991,MA,25,25,63,2,9,1,9,4818
35668,1991,MA,25,25,63,2,9,1,10,3497
35669,1991,MA,25,25,63,2,9,1,11,2701
35670,1991,MA,25,25,63,2,9,1,12,2071
35671,1991,MA,25,25,63,2,9,1,13,1941
35672,1991,MA,25,25,63,2,9,1,14,1638
35673,1991,MA,25,25,63,2,9,1,15,1121
35674,1991,MA,25,25,63,2,9,1,16,629
35675,1991,MA,25,25,63,2,9,1,17,338
35676,1991,MA,25,25,63,2,9,1,18,228
